 # Time(s) Time(min) u(m/s)
    472.0000      7.8667     32.6199
    473.0000      7.8833     32.6787
    474.0000      7.9000     32.7375
    475.0000      7.9167     32.7963
    476.0000      7.9333     32.8551
    477.0000      7.9500     32.9139
    478.0000      7.9667     32.9726
    479.0000      7.9833     33.0314
    480.0000      8.0000     33.0901
    481.0000      8.0167     33.1488
    482.0000      8.0333     33.2076
    483.0000      8.0500     33.2663
    484.0000      8.0667     33.3250
    485.0000      8.0833     33.3836
    486.0000      8.1000     33.4423
    487.0000      8.1167     33.5010
    488.0000      8.1333     33.5596
    489.0000      8.1500     33.6182
    490.0000      8.1667     33.6769
    491.0000      8.1833     33.7355
    492.0000      8.2000     33.7941
    493.0000      8.2167     33.8527
    494.0000      8.2333     33.9112
    495.0000      8.2500     33.9698
    496.0000      8.2667     34.0284
    497.0000      8.2833     34.0869
    498.0000      8.3000     34.1454
    499.0000      8.3167     34.2039
    500.0000      8.3333     34.2624
    501.0000      8.3500     34.3209
    502.0000      8.3667     34.3794
    503.0000      8.3833     34.4379
    504.0000      8.4000     34.4964
    505.0000      8.4167     34.5548
    506.0000      8.4333     34.6132
    507.0000      8.4500     34.6717
    508.0000      8.4667     34.7301
    509.0000      8.4833     34.7885
    510.0000      8.5000     34.8469
    511.0000      8.5167     34.9052
    512.0000      8.5333     34.9636
    513.0000      8.5500     35.0220
    514.0000      8.5667     35.0803
    515.0000      8.5833     35.1386
    516.0000      8.6000     35.1969
    517.0000      8.6167     35.2553
    518.0000      8.6333     35.3135
    519.0000      8.6500     35.3718
    520.0000      8.6667     35.4301
    521.0000      8.6833     35.4884
    522.0000      8.7000     35.5466
    523.0000      8.7167     35.6049
    524.0000      8.7333     35.6631
    525.0000      8.7500     35.7213
    526.0000      8.7667     35.7795
    527.0000      8.7833     35.8377
    528.0000      8.8000     35.8959
    529.0000      8.8167     35.9540
    530.0000      8.8333     36.0122
    531.0000      8.8500     36.0703
    532.0000      8.8667     36.1285
    533.0000      8.8833     36.1866
    534.0000      8.9000     36.2447
    535.0000      8.9167     36.3028
    536.0000      8.9333     36.3609
    537.0000      8.9500     36.4189
    538.0000      8.9667     36.4770
    539.0000      8.9833     36.5351
    540.0000      9.0000     36.5931
    541.0000      9.0167     36.6511
    542.0000      9.0333     36.7091
    543.0000      9.0500     36.7672
    544.0000      9.0667     36.8251
    545.0000      9.0833     36.8831
    546.0000      9.1000     36.9411
    547.0000      9.1167     36.9991
    548.0000      9.1333     37.0570
    549.0000      9.1500     37.1149
    550.0000      9.1667     37.1729
    551.0000      9.1833     37.2308
    552.0000      9.2000     37.2887
    553.0000      9.2167     37.3465
    554.0000      9.2333     37.4044
    555.0000      9.2500     37.4623
    556.0000      9.2667     37.5201
    557.0000      9.2833     37.5780
    558.0000      9.3000     37.6358
    559.0000      9.3167     37.6936
    560.0000      9.3333     37.7514
    561.0000      9.3500     37.8092
